County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"Greene County, Tennessee","28,218",497,"1,464","6,210",372,"3,984","1,782",235,749,"1,718","7,232","2,164",919,892,,9.10%
"Grundy County, Tennessee","5,385",294,342,"1,143",56,536,356,22,120,344,"1,223",326,307,316,,5.00%
"Hamblen County, Tennessee","26,929",195,"1,529","6,805",544,"3,418","1,085",215,961,"1,862","5,183","3,192","1,262",678,,7.90%
"Hamilton County, Tennessee","177,431",582,"10,029","23,085","3,639","19,069","11,742","2,631","16,179","17,033","40,377","18,341","9,765","4,959",,11.30%
"Hancock County, Tennessee","2,089",56,104,410,41,201,111,35,44,51,698,91,65,182,,6.70%
"Hardeman County, Tennessee","8,329",176,350,"2,150",141,909,620,7,203,250,"2,109",288,322,804,,7.80%
"Hardin County, Tennessee","9,990",200,917,"2,273",16,"1,416",512,134,307,510,"2,168",716,394,427,,8.50%
"Hawkins County, Tennessee","22,001",160,"1,482","5,065",403,"2,568","1,306",255,"1,088","1,126","5,524","1,842",665,517,,8.50%
"Haywood County, Tennessee","7,633",83,481,"1,949",148,899,627,17,207,364,"1,626",543,230,459,,13.80%
"Henderson County, Tennessee","11,238",253,673,"1,905",232,"1,130","1,232",43,432,501,"2,595","1,002",560,680,,9.00%
"Henry County, Tennessee","12,493",303,712,"2,169",379,"1,678",881,273,802,706,"2,204","1,285",579,522,,8.40%
"Hickman County, Tennessee","10,445",305,"1,087","1,971",284,"1,510",656,166,391,604,"1,701",775,532,463,,19.30%
"Houston County, Tennessee","3,158",61,451,851,6,440,102,3,91,107,558,126,179,183,,24.70%
"Humphreys County, Tennessee","7,546",154,591,"1,560",169,991,592,21,241,491,"1,486",477,323,450,,25.60%
"Jackson County, Tennessee","4,661",97,582,919,107,609,218,47,166,393,988,238,168,129,,8.40%
"Jefferson County, Tennessee","23,889",492,"1,786","3,015",685,"3,668","1,588",252,841,"1,823","4,624","3,024","1,131",960,,7.90%
"Johnson County, Tennessee","5,725",218,571,"1,047",75,644,261,14,426,269,"1,077",459,333,331,,8.60%
"Knox County, Tennessee","233,540","1,109","15,299","18,363","6,745","31,026","11,410","5,128","15,864","29,758","58,427","23,199","9,687","7,525",,9.90%
"Lake County, Tennessee","1,711",36,105,223,19,299,98,1,25,102,452,108,42,201,,12.90%
"Lauderdale County, Tennessee","9,242",252,467,"2,414",434,"1,095",615,60,314,438,"1,761",407,258,727,,8.90%
"Lawrence County, Tennessee","16,960",687,"1,401","3,491",130,"2,186","1,201",250,633,595,"3,717","1,081",692,896,,10.30%
"Lewis County, Tennessee","4,804",82,270,"1,268",106,567,58,41,207,233,"1,101",272,204,395,,13.10%
"Lincoln County, Tennessee","15,536",565,"1,065","3,644",234,"1,516","1,009",94,875,991,"2,777","1,029",932,805,,8.50%
"Loudon County, Tennessee","23,059",553,"1,985","4,327",459,"2,707","1,771",308,940,"2,513","3,745","1,936","1,001",814,,9.40%
"McMinn County, Tennessee","22,163",359,"1,434","5,406",336,"2,896","1,117",92,841,"1,154","4,453","1,969","1,403",703,,9.80%
"McNairy County, Tennessee","9,540",205,608,"2,364",144,"1,053",480,67,325,478,"2,403",589,425,399,,8.50%
"Macon County, Tennessee","10,793",364,"1,008","1,859",314,"1,738",610,124,584,718,"1,871",556,579,468,,8.20%
"Madison County, Tennessee","42,686",367,"1,979","6,539","1,023","4,726","1,674",393,"1,864","3,652","12,398","3,977","2,239","1,855",,10.40%
"Marion County, Tennessee","12,317",125,"1,421","2,615",186,"1,220",817,23,836,828,"2,189","1,012",598,447,,10.80%
"Marshall County, Tennessee","15,292",269,"1,216","3,404",192,"1,632",582,149,"1,028","1,306","2,922","1,123",602,867,,9.90%
"Maury County, Tennessee","45,851",272,"3,779","6,474",860,"5,158","2,734",715,"2,835","3,980","10,859","3,412","2,839","1,934",,14.70%
"Meigs County, Tennessee","4,702",124,612,"1,203",107,439,367,19,80,275,884,323,151,118,,7.20%
"Monroe County, Tennessee","17,960",231,"1,329","4,551",231,"2,108","1,218",133,528,"1,172","3,913","1,092",729,725,,9.10%
"Montgomery County, Tennessee","85,780",490,"5,664","10,176","1,781","9,581","4,646","1,322","4,252","8,319","20,252","8,699","3,824","6,774",,15.10%
"Moore County, Tennessee","2,789",49,227,744,81,394,171,27,157,178,483,55,141,82,,7.50%
"Morgan County, Tennessee","7,197",105,791,796,37,770,471,47,95,763,"1,588",622,377,735,,6.80%
"Obion County, Tennessee","12,613",317,908,"2,791",303,"1,694",745,199,423,683,"2,406",879,586,679,,8.70%
"Overton County, Tennessee","9,545",290,783,"1,571",216,"1,161",576,183,572,600,"1,972",750,669,202,,9.00%
"Perry County, Tennessee","2,862",50,288,702,18,225,90,74,35,96,936,104,78,166,,21.30%
"Pickett County, Tennessee","1,868",66,165,293,10,109,228,2,87,157,433,157,129,32,,10.20%
"Polk County, Tennessee","7,351",199,599,"1,463",68,622,519,58,181,656,"1,842",492,321,331,,9.00%
"Putnam County, Tennessee","35,753",283,"2,032","5,264",745,"4,952","2,664",291,"1,458","2,823","8,708","3,449","1,963","1,121",,7.90%
"Rhea County, Tennessee","13,031",351,"1,417","2,315",149,"1,508","1,171",129,555,647,"2,315","1,239",712,523,,8.90%
"Roane County, Tennessee","22,969",294,"1,441","2,229",414,"3,208","1,570",406,819,"3,347","5,252","1,758",965,"1,266",,10.50%
"Robertson County, Tennessee","34,904",606,"3,786","4,834","1,258","3,885","2,241",458,"2,097","3,556","6,784","2,377","1,392","1,630",,11.60%
"Rutherford County, Tennessee","171,935",807,"11,242","22,972","5,597","20,264","11,662","3,678","10,931","17,274","35,658","17,584","7,615","6,651",,13.90%
"Scott County, Tennessee","8,203",146,901,"1,685",73,842,592,61,326,305,"2,027",471,272,502,,6.70%
"Sequatchie County, Tennessee","6,137",105,848,878,53,768,411,84,300,553,"1,211",471,231,224,,13.40%
"Sevier County, Tennessee","47,086",255,"3,482","3,545",625,"6,665","1,852",550,"3,673","4,307","6,363","12,169","1,901","1,699",,9.20%
"Shelby County, Tennessee","431,683",795,"19,751","39,434","13,566","44,249","58,383","5,584","23,726","45,136","98,614","39,700","22,595","20,150",,12.80%
"Smith County, Tennessee","9,030",233,999,"1,667",228,"1,119",462,62,354,616,"1,799",656,333,502,,13.40%
"Stewart County, Tennessee","5,622",123,580,799,76,916,414,72,130,327,"1,265",419,292,209,,16.70%
"Sullivan County, Tennessee","67,296",560,"4,690","9,995","1,514","9,172","3,022","1,398","3,588","5,573","15,489","6,634","3,521","2,140",,10.20%
"Sumner County, Tennessee","94,770",558,"6,582","10,925","3,319","11,773","5,723","1,442","5,576","10,382","20,814","8,678","4,644","4,354",,12.30%
"Tipton County, Tennessee","27,421",345,"2,621","3,707",859,"3,202","1,752",165,"1,276","2,043","6,173","1,448","1,445","2,385",,10.70%
"Trousdale County, Tennessee","4,747",33,402,503,195,490,524,30,192,487,584,581,394,332,,10.00%
"Unicoi County, Tennessee","7,606",76,787,"1,404",143,890,611,29,191,476,"1,710",418,327,544,,8.30%
"Union County, Tennessee","7,815",132,"1,160","1,071",190,824,593,86,358,758,"1,615",492,335,201,,9.80%
"Van Buren County, Tennessee","2,406",69,125,607,43,204,102,15,107,145,453,218,40,278,,11.40%
"Warren County, Tennessee","17,790",835,"1,277","4,081",559,"1,669",810,337,831,"1,112","3,404","1,467",740,668,,10.20%
"Washington County, Tennessee","60,511",462,"3,160","7,495","1,200","7,626","2,116","1,397","2,775","5,863","17,668","6,071","2,885","1,793",,11.60%
"Wayne County, Tennessee","6,151",337,655,824,86,582,366,85,265,292,"1,673",309,309,368,,14.80%
"Weakley County, Tennessee","14,303",510,760,"2,296",344,"1,719",722,106,308,696,"4,118","1,397",656,671,,8.40%
"White County, Tennessee","10,914",228,622,"2,407",267,"1,325",861,63,422,720,"1,890","1,282",343,484,,10.60%
"Williamson County, Tennessee","117,937",728,"6,057","8,923","3,195","13,071","3,457","2,693","11,936","17,831","29,410","11,485","6,168","2,983",,14.90%
"Wilson County, Tennessee","70,287",329,"4,943","7,061","2,679","8,674","4,653","1,278","5,436","7,443","14,901","6,592","3,320","2,978",,13.60%
"Anderson County, Texas","19,143","1,311","1,098","1,734",284,"2,917","1,673",65,641,"1,378","3,917",976,900,"2,249",,12.90%
"Andrews County, Texas","8,868","2,101",635,552,224,888,569,69,277,286,"1,858",941,294,174,,17.10%
"Angelina County, Texas","36,535","1,359","2,848","4,143",692,"4,102","2,177",140,"1,780","2,903","9,719","3,006","1,880","1,786",,14.40%
"Aransas County, Texas","9,316",436,"1,066",404,159,"1,327",317,18,590,849,"1,430","1,534",473,713,,8.80%
"Archer County, Texas","4,349",359,354,286,76,569,235,104,168,278,"1,179",248,249,244,,7.80%
"Armstrong County, Texas",916,114,111,69,5,68,113,0,26,47,232,42,26,63,,15.40%
"Atascosa County, Texas","19,892","1,641","2,455","1,669",494,"2,244","1,809",141,724,"1,283","3,794","1,518",890,"1,230",,10.80%
"Austin County, Texas","14,219",605,"1,852","1,504",615,"1,814",693,78,"1,144","1,086","2,457","1,073",731,567,,14.50%
"Bailey County, Texas","2,975",616,237,285,9,362,334,26,269,77,468,89,107,96,,6.80%
"Bandera County, Texas","9,484",620,"1,474",645,226,965,309,93,577,"1,085","1,973",488,655,374,,13.50%
"Bastrop County, Texas","38,307",679,"5,603","3,807",662,"4,258","2,812",505,"1,832","3,239","7,508","2,654","1,807","2,941",,18.80%
"Baylor County, Texas","1,474",260,111,45,12,108,58,31,85,91,406,77,118,72,,18.50%
"Bee County, Texas","10,227",832,613,326,366,"1,120",976,140,368,407,"2,282",702,638,"1,457",,12.50%
"Bell County, Texas","145,646","1,392","11,267","7,450","3,265","16,173","7,206","1,660","7,403","14,890","38,173","14,425","7,888","14,454",,10.40%
"Bexar County, Texas","923,138","9,356","74,506","48,653","20,637","109,719","44,786","15,173","82,834","109,639","213,312","108,124","44,988","41,411",,12.70%
"Blanco County, Texas","5,744",279,863,599,264,533,365,44,212,705,"1,040",495,105,240,,6.60%
"Borden County, Texas",225,90,39,0,1,8,3,0,17,16,37,2,0,12,,9.30%
"Bosque County, Texas","7,777",347,943,763,212,"1,001",342,124,509,569,"1,606",475,298,588,,12.30%
"Bowie County, Texas","37,897",744,"2,309","3,308",996,"4,552","1,892",408,"1,813","3,226","10,129","3,121","2,011","3,388",,9.40%
"Brazoria County, Texas","171,352","3,124","18,627","21,989","3,849","13,706","9,350","2,306","10,567","18,322","43,354","10,681","7,380","8,097",,13.90%
"Brazos County, Texas","109,012","2,263","7,496","6,818","2,007","11,789","4,067","1,392","4,865","10,886","35,835","11,995","5,548","4,051",,13.50%
"Brewster County, Texas","4,637",131,370,106,101,476,161,164,297,174,"1,322",680,188,467,,14.20%
"Briscoe County, Texas",620,150,75,7,6,55,102,0,37,63,73,7,12,33,,3.50%
"Brooks County, Texas","2,954",221,88,24,4,470,138,0,168,83,925,410,203,220,,19.00%
"Brown County, Texas","16,701",736,"1,368","2,528",200,"2,013",544,119,596,"1,292","3,935","1,351","1,078",941,,7.70%
"Burleson County, Texas","7,753",721,897,769,228,549,485,91,314,437,"1,927",507,493,335,,11.50%
"Burnet County, Texas","21,697",419,"3,515","1,299",557,"3,086",809,245,"1,175","2,097","4,074","2,496","1,068",857,,15.60%
"Caldwell County, Texas","19,173",740,"3,266","1,248",315,"2,224","1,096",187,885,"2,069","3,495","1,277",961,"1,410",,9.30%
"Calhoun County, Texas","10,210",581,"1,020","2,596",238,674,121,71,366,654,"2,213",559,477,640,,10.50%
"Callahan County, Texas","5,982",397,618,416,180,789,430,69,385,430,"1,422",149,404,293,,12.80%
"Cameron County, Texas","164,139","3,367","12,315","9,572","2,904","19,651","8,270","1,724","7,322","13,705","52,575","15,021","8,802","8,911",,11.20%
"Camp County, Texas","5,234",156,598,"1,021",154,773,366,28,159,174,"1,070",363,161,211,,14.40%
"Carson County, Texas","2,972",373,289,260,55,392,213,22,120,144,558,105,186,255,,5.10%
"Cass County, Texas","11,367",337,"1,282","1,121",454,"1,325",592,38,481,742,"3,043",914,565,473,,9.40%
"Castro County, Texas","3,557",755,148,231,176,592,259,4,109,245,727,112,61,138,,4.30%
"Chambers County, Texas","19,786",500,"2,299","3,788",783,"1,884","1,591",135,"1,148","1,462","3,498","1,528",631,539,,14.70%
"Cherokee County, Texas","21,156","1,625","2,091","2,483",295,"2,075",999,300,755,"1,280","6,001","1,200",938,"1,114",,8.80%
"Childress County, Texas","2,930",425,358,211,20,293,151,0,87,135,679,30,164,377,,8.50%
"Clay County, Texas","4,783",533,336,528,92,558,423,44,231,204,"1,111",212,256,255,,16.50%
"Cochran County, Texas","1,221",332,55,54,28,98,149,9,46,22,241,10,27,150,,7.90%
"Coke County, Texas","1,449",89,97,58,46,139,171,4,152,112,398,62,98,23,,5.20%
"Coleman County, Texas","3,547",271,196,303,137,453,220,56,139,200,818,182,291,281,,11.10%
"Collin County, Texas","525,711","4,198","26,691","42,720","15,715","57,478","19,447","19,558","64,538","93,691","102,874","42,747","23,500","12,554",,12.30%
"Collingsworth County, Texas","1,339",140,125,110,19,85,101,0,14,149,356,101,72,67,,17.60%
"Colorado County, Texas","9,085",722,882,"1,033",329,"1,103",619,149,322,711,"1,967",620,281,347,,18.20%
"Comal County, Texas","68,783","1,158","6,801","5,114","2,519","8,202","3,493","1,325","4,741","7,636","15,041","6,675","2,978","3,100",,12.10%
"Comanche County, Texas","5,927",609,583,785,89,658,266,68,238,235,"1,576",363,153,304,,14.10%
"Concho County, Texas",798,100,94,40,4,106,28,1,22,25,221,32,48,77,,1.60%
"Cooke County, Texas","19,544","1,521","1,402","2,591",402,"1,912",837,255,835,"1,087","4,187","2,888","1,088",539,,9.50%
"Coryell County, Texas","23,646",377,"1,630","1,348",579,"2,669","1,138",177,944,"2,782","5,410","1,942","1,309","3,341",,12.80%
"Cottle County, Texas",717,191,37,0,7,94,27,0,40,25,147,27,49,73,,7.10%
"Crane County, Texas","2,087",560,196,69,64,96,78,28,89,78,498,183,65,83,,7.80%
"Crockett County, Texas","1,802",554,174,16,23,90,180,0,72,24,541,45,71,12,,0.00%
"Crosby County, Texas","2,578",298,306,72,47,206,88,22,94,181,711,236,126,191,,28.90%
"Culberson County, Texas",930,97,99,5,0,35,68,0,18,71,229,124,88,96,,17.60%
"Dallam County, Texas","3,589",755,452,391,98,365,248,14,92,40,345,481,97,211,,8.20%
"Dallas County, Texas","1,315,440","7,820","135,363","106,752","40,887","140,723","88,141","27,049","116,857","193,961","240,917","120,382","66,535","30,053",,12.40%
"Dawson County, Texas","4,561",852,255,145,108,439,225,37,270,248,"1,219",264,256,243,,32.60%
"Deaf Smith County, Texas","8,415","1,167",692,"1,875",204,820,534,23,136,363,"1,100",611,618,272,,11.60%
"Delta County, Texas","2,199",108,160,392,46,205,107,34,112,94,599,124,83,135,,31.90%
"Denton County, Texas","469,202","4,129","25,903","38,271","14,809","54,999","27,401","12,049","51,723","65,470","98,895","42,404","20,928","12,221",,15.60%
"DeWitt County, Texas","7,380","1,083",717,614,193,714,557,14,288,323,"1,632",481,451,313,,10.10%
"Dickens County, Texas",814,87,76,81,4,48,49,10,16,35,213,87,59,49,,18.30%
"Dimmit County, Texas","3,383",495,203,56,14,196,233,8,30,138,640,863,193,314,,9.30%
"Donley County, Texas","1,521",330,121,39,32,198,93,17,60,135,299,98,26,73,,6.20%
"Duval County, Texas","4,277",965,263,173,12,378,207,43,183,168,"1,328",216,241,100,,20.40%
"Eastland County, Texas","7,201",677,628,481,66,"1,108",365,69,268,507,"1,659",583,370,420,,13.40%
"Ector County, Texas","75,343","11,440","6,050","4,711","2,934","10,119","6,537",893,"3,404","4,798","12,305","6,122","3,951","2,079",,9.80%
"Edwards County, Texas",915,175,107,7,0,76,56,86,26,32,168,97,32,53,,8.60%
"Ellis County, Texas","89,425","1,162","8,238","12,114","2,857","10,228","6,225","1,757","5,782","8,225","18,176","7,067","4,050","3,544",,11.30%
"El Paso County, Texas","354,788","3,679","25,107","23,533","9,217","41,817","24,475","6,345","16,326","37,526","94,320","34,530","14,408","23,505",,13.00%
"Erath County, Texas","20,279","1,995","1,475","1,873",418,"1,741",935,380,613,"1,318","5,413","2,156","1,056",906,,21.70%
"Falls County, Texas","5,701",420,379,729,216,585,387,57,135,358,"1,201",390,354,490,,14.70%
"Fannin County, Texas","14,479",731,"1,359","2,167",383,"1,365",697,274,984,"1,091","3,163",856,639,770,,15.90%
"Fayette County, Texas","10,894",532,"1,227","1,218",360,"1,292",834,106,727,585,"1,997",935,614,467,,14.80%
"Fisher County, Texas","1,894",216,166,164,36,155,97,15,33,66,610,68,111,157,,15.30%
"Floyd County, Texas","2,477",341,119,92,55,302,184,41,123,153,707,185,79,96,,6.20%
"Foard County, Texas",541,114,60,35,8,44,20,0,21,14,139,24,24,38,,3.90%
"Fort Bend County, Texas","379,028","18,276","22,222","33,405","12,195","41,264","20,005","6,670","27,125","51,104","91,833","26,545","16,750","11,634",,15.00%
"Franklin County, Texas","4,939",226,403,649,68,548,213,20,504,232,"1,173",397,196,310,,15.80%
"Freestone County, Texas","7,160",780,613,601,88,609,563,83,428,528,"1,566",568,446,287,,9.80%
"Frio County, Texas","6,921","1,084",571,273,243,398,453,74,205,768,"1,150",666,371,665,,10.70%
"Gaines County, Texas","8,601","1,783","1,657",405,276,692,729,315,271,221,"1,391",326,285,250,,13.70%
"Galveston County, Texas","159,363","3,288","11,835","16,116","3,659","15,051","8,210","1,692","9,244","17,856","42,273","15,807","7,573","6,759",,16.00%
"Garza County, Texas","1,765",156,142,151,28,109,263,18,75,59,363,133,70,198,,34.20%
"Gillespie County, Texas","12,212",839,"1,390",972,161,"1,416",357,187,766,728,"2,802","1,797",511,286,,9.00%
"Glasscock County, Texas",645,321,75,23,4,7,13,0,11,77,96,0,8,10,,9.10%
"Goliad County, Texas","3,055",488,286,291,76,249,175,37,162,184,742,197,88,80,,7.50%
"Gonzales County, Texas","8,996","1,146",662,"1,664",371,894,573,74,392,407,"1,477",682,296,358,,6.60%
"Gray County, Texas","9,220","1,082","1,025",757,190,"1,035",422,60,286,616,"2,057",579,499,612,,8.10%
"Grayson County, Texas","62,518","1,042","5,653","7,502","1,534","8,686","3,291",863,"4,612","4,735","12,906","5,572","3,542","2,580",,14.30%
"Gregg County, Texas","55,502","2,588","4,178","5,784","1,736","6,681","2,865",697,"2,920","5,318","12,544","5,624","2,793","1,774",,9.30%
"Grimes County, Texas","10,819",692,"1,233","1,249",131,"1,469",649,81,526,714,"2,354",562,592,567,,12.20%
"Guadalupe County, Texas","75,554","1,527","5,325","8,112","2,010","10,016","4,324",973,"4,686","7,041","15,989","6,327","3,659","5,565",,12.10%
"Hale County, Texas","14,206","1,358","1,147","1,047",468,"1,970",996,83,546,723,"2,993","1,231",715,929,,7.60%
"Hall County, Texas","1,275",254,114,61,30,53,72,18,61,73,198,199,57,85,,10.20%
"Hamilton County, Texas","3,303",281,449,183,46,402,190,29,182,104,828,334,143,132,,10.30%
"Hansford County, Texas","2,257",629,113,110,140,208,138,0,60,124,375,170,136,54,,11.80%
"Hardeman County, Texas","1,929",254,121,131,12,184,177,10,81,49,602,147,89,72,,9.30%
"Hardin County, Texas","24,260",565,"3,094","2,935",592,"3,173","1,342",129,"1,467","1,529","4,627","2,638","1,050","1,119",,11.10%
"Harris County, Texas","2,253,218","69,308","231,660","209,868","73,318","237,070","148,997","27,765","137,430","294,650","439,995","201,747","124,609","56,801",,14.00%
"Harrison County, Texas","28,314","1,585","2,140","3,362",672,"3,356","1,452",189,"1,484","2,238","6,506","2,579","1,908",843,,13.10%
"Hartley County, Texas","2,008",399,135,165,76,204,43,0,85,65,570,122,45,99,,12.20%
"Haskell County, Texas","2,276",321,265,51,42,328,127,10,68,45,534,192,176,117,,15.30%
"Hays County, Texas","114,022","1,177","10,776","7,244","2,347","13,876","5,614","2,485","6,558","12,337","26,048","13,487","5,024","7,049",,12.40%
"Hemphill County, Texas","1,783",486,162,17,23,261,110,10,88,95,326,87,65,53,,8.20%
"Henderson County, Texas","31,848","1,534","3,380","2,913",885,"4,057","1,709",346,"1,386","2,931","6,904","2,407","1,767","1,629",,12.60%
"Hidalgo County, Texas","330,528","10,254","29,992","17,153","8,861","41,984","16,041","4,276","13,013","28,969","96,736","30,264","18,669","14,316",,9.80%
"Hill County, Texas","15,860",975,"1,592","2,203",267,"2,010","1,200",159,657,"1,066","3,245","1,293",695,498,,12.70%
"Hockley County, Texas","10,024","1,501",643,561,270,937,611,176,328,567,"2,398",977,752,303,,11.80%
"Hood County, Texas","25,205","1,393","2,201","1,424",690,"3,790","2,179",238,"1,555","2,237","5,401","1,430","1,347","1,320",,11.20%
"Hopkins County, Texas","16,859",732,"1,480","1,860",621,"2,358","1,163",191,739,"1,115","3,845",947,"1,068",740,,12.70%
"Houston County, Texas","8,086",674,457,757,110,711,609,106,301,411,"2,285",450,488,727,,8.30%
"Howard County, Texas","14,232","2,027",937,697,394,"1,362",811,181,587,981,"3,444","1,312",724,775,,10.90%
"Hudspeth County, Texas","1,383",209,18,79,22,188,64,17,5,157,278,26,73,247,,6.40%
"Hunt County, Texas","43,559",546,"4,609","5,854","1,080","5,028","2,202",511,"2,321","4,137","9,532","3,728","2,330","1,681",,13.60%
"Hutchinson County, Texas","9,301",551,818,"1,961",155,"1,375",303,57,273,767,"1,469",721,357,494,,10.10%
"Irion County, Texas",674,200,51,0,17,33,36,0,18,18,102,128,31,40,,6.40%
"Jack County, Texas","3,227",356,315,138,93,433,340,17,44,245,579,230,120,317,,9.30%
"Jackson County, Texas","6,157",658,781,728,138,649,488,76,186,441,"1,314",269,168,261,,13.40%
"Jasper County, Texas","13,180",525,"1,491","1,755",404,"1,323",870,69,450,558,"3,451",718,687,879,,12.00%
"Jeff Davis County, Texas",755,128,49,45,0,46,14,0,55,16,253,138,0,11,,8.50%
"Jefferson County, Texas","103,750","1,363","13,951","11,538","2,451","12,571","5,353",790,"3,533","9,251","23,153","9,293","5,265","5,238",,12.00%
"Jim Hogg County, Texas","1,994",298,192,14,26,141,182,0,68,52,686,104,139,92,,10.80%
"Jim Wells County, Texas","16,241","1,947","1,661",965,105,"2,093",707,75,717,995,"4,444","1,127",617,788,,14.60%
"Johnson County, Texas","79,942","1,658","6,818","8,343","2,488","14,609","5,044",743,"3,651","6,090","17,719","5,466","4,430","2,883",,8.40%
"Jones County, Texas","5,183",408,403,287,220,422,244,46,327,312,"1,630",281,209,394,,6.10%
"Karnes County, Texas","5,013",501,606,358,81,641,271,101,140,277,"1,209",224,154,450,,12.20%
"Kaufman County, Texas","61,908","1,050","6,710","4,752","1,858","7,790","4,443","1,144","3,437","5,948","14,266","4,205","2,916","3,389",,24.40%
"Kendall County, Texas","20,961",577,"2,512","1,137",544,"1,900",507,141,"2,014","3,098","4,436","1,496","1,686",913,,9.90%
"Kenedy County, Texas",154,59,14,14,0,25,0,0,0,0,27,0,1,14,,0.00%
"Kent County, Texas",247,32,23,13,2,24,7,1,6,11,55,0,6,67,,22.30%
"Kerr County, Texas","22,951",768,"2,706","1,116",392,"3,006",609,278,"1,251","1,745","5,335","2,811","1,992",942,,9.20%
"Kimble County, Texas","2,091",250,232,112,15,219,78,24,65,152,457,237,180,70,,8.00%
"King County, Texas",97,41,7,0,0,4,2,0,0,0,34,0,0,9,,9.30%
"Kinney County, Texas","1,321",81,147,0,0,30,215,0,26,0,413,123,64,222,,10.40%
"Kleberg County, Texas","13,063",833,957,849,241,"1,817",509,139,481,837,"3,819","1,323",532,726,,14.40%
"Knox County, Texas","1,614",344,102,85,95,124,80,4,80,47,446,113,50,44,,11.50%
"Lamar County, Texas","22,190",992,"1,537","3,240",373,"2,825","1,511",181,827,"1,558","5,674","1,553","1,047",872,,22.40%
"Lamb County, Texas","5,423",740,366,325,127,682,397,17,174,296,"1,372",360,292,275,,9.30%
"Lampasas County, Texas","8,610",292,851,613,122,"1,152",638,158,449,746,"1,599",868,467,655,,7.30%
"La Salle County, Texas","2,917",562,175,36,0,588,100,0,146,179,648,229,29,225,,9.30%
"Lavaca County, Texas","9,058",881,796,"1,531",255,761,412,52,533,449,"2,210",422,457,299,,6.30%
"Lee County, Texas","8,151",575,"1,115",396,290,793,546,129,491,601,"1,450",532,514,719,,10.30%
"Leon County, Texas","6,684",736,715,441,168,840,473,96,249,511,"1,045",477,362,571,,15.10%
"Liberty County, Texas","31,389","1,372","4,971","3,536","1,079","3,588","2,967",377,"1,295","2,721","4,708","2,048","1,348","1,379",,17.60%
"Limestone County, Texas","8,729",755,"1,004",791,186,"1,083",499,17,363,438,"2,319",393,293,588,,14.40%
"Lipscomb County, Texas","1,599",302,101,66,55,129,149,34,87,66,371,80,69,90,,15.10%
"Live Oak County, Texas","4,246",571,439,263,55,721,266,63,161,212,569,490,182,254,,10.30%
"Llano County, Texas","8,126",366,"1,145",463,109,892,451,203,463,"1,145","1,403",771,417,298,,10.50%
"Loving County, Texas",71,14,0,0,13,3,38,0,0,0,0,0,0,3,,4.20%
"Lubbock County, Texas","150,494","3,979","10,180","7,884","5,009","17,606","6,545","3,054","9,315","12,242","45,081","15,315","8,276","6,008",,22.10%
"Lynn County, Texas","2,611",312,191,137,178,266,112,22,118,113,761,140,71,190,,33.90%
"McCulloch County, Texas","3,437",538,277,225,73,273,236,24,134,199,596,368,282,212,,11.20%
"McLennan County, Texas","115,898","1,303","8,736","13,101","3,142","14,733","6,740","1,324","7,002","8,979","29,684","10,217","5,775","5,162",,9.00%
"McMullen County, Texas",293,67,19,10,0,28,25,0,3,52,28,30,3,28,,29.00%
"Madison County, Texas","4,978",613,468,444,204,599,263,103,314,229,970,307,176,288,,10.60%
"Marion County, Texas","3,528",184,347,341,125,547,231,46,146,229,913,198,124,97,,8.80%
"Martin County, Texas","2,541",657,149,67,74,334,174,38,69,8,494,177,147,153,,9.60%
"Mason County, Texas","1,928",357,123,70,62,145,105,58,64,159,490,124,167,4,,4.10%
"Matagorda County, Texas","15,505","1,029","1,774","2,209",284,"1,653","1,069",156,535,889,"3,267","1,253",974,413,,12.70%
"Maverick County, Texas","21,843","1,848","1,160",901,363,"2,589","2,057",304,837,524,"5,897","2,718",488,"2,157",,8.00%
"Medina County, Texas","22,186","1,483","2,167","1,581",543,"2,171","1,164",210,"1,285","2,055","5,252","1,567","1,244","1,464",,15.40%
"Menard County, Texas","1,017",124,231,9,9,66,97,0,63,12,178,37,66,125,,3.30%
"Midland County, Texas","85,527","16,067","6,425","4,091","2,769","9,824","5,360",782,"4,360","7,091","14,451","6,479","5,504","2,324",,15.00%
"Milam County, Texas","10,307",942,"1,181",859,99,"1,369",409,123,361,557,"2,211",734,808,654,,14.50%
"Mills County, Texas","2,098",183,249,91,13,293,47,18,168,96,484,254,79,123,,13.70%
"Mitchell County, Texas","2,920",361,399,115,43,455,52,9,136,39,600,237,206,268,,11.70%
"Montague County, Texas","8,179","1,128",511,682,134,"1,100",406,212,380,362,"1,679",687,389,509,,10.90%
"Montgomery County, Texas","280,818","14,729","25,843","24,897","10,632","30,240","19,028","3,261","15,312","33,716","54,086","24,395","14,921","9,758",,14.90%
"Moore County, Texas","9,625","1,013",620,"2,766",101,958,485,127,175,427,"1,351",588,565,449,,8.00%
"Morris County, Texas","5,017",164,294,787,131,753,309,20,175,178,"1,410",232,260,304,,13.80%
"Motley County, Texas",602,137,76,49,3,67,44,0,4,42,104,53,6,17,,4.80%
